5.000000000000000000e+01 9.768220444444444261e-01 9.781293176470587936e-01 9.788424242424242916e-01 9.792153846153845986e-01
1.000000000000000000e+02 9.885111111111111182e-01 9.891647058823529459e-01 9.895212121212121348e-01 9.897076923076922883e-01
